name,fide_id,date_of_birth,birthplace,died,title_year,federation,gender,notes,links,latitude,longitude
"Leenhouts, Koen",1008439,1984-01-10,Oostburg,NA,2023,Netherlands,Male,IM,https://ratings.fide.com/profile/1008439,51.3197980211169,3.51428180557882
"Giri, Anish",24116068,1994-06-28,Saint Petersburg,NA,2009,Netherlands,Male,NA,https://ratings.fide.com/profile/24116068,27.7854934500778,-82.6361640513901
"Cifuentes Parada, Roberto",2253488,1957-12-21,Santiago,NA,1991,Spain,Male,NA,https://ratings.fide.com/profile/2253488,-33.4647927182044,-70.6728837456453
"Burg, Twan",1010697,1990-04-02,Schijndel,NA,2015,Netherlands,Male,NA,https://ratings.fide.com/profile/1010697,51.6096868421905,5.45943077798605
"Visser, Yge",1000578,1963-07-29,Sneek,NA,2006,Netherlands,Male,NA,https://ratings.fide.com/profile/1000578,53.0414850759614,5.66575198955153
"Stellwagen, Daniel",1006673,1987-03-01,Soest,NA,2004,Netherlands,Male,[note 92],https://ratings.fide.com/profile/1006673,51.5975391991719,8.10282695907135
"Warmerdam, Max",1048104,2000-03-30,Tegelen,NA,2021,Netherlands,Male,NA,https://ratings.fide.com/profile/1048104,51.3233168387067,6.13327672261923
"Donner, Johannes Hendrikus",NA,1927-07-06,The Hague,1988-11-27,1959,Netherlands,Male,Honorary,https://ratings.fide.com/profile/NA,52.1046057579152,4.2496155248626
"Schoppen, Casper",1046730,2002-03-21,Utrecht,NA,2020,Netherlands,Male,NA,https://ratings.fide.com/profile/1046730,52.0709124946426,5.13468430288382
"Ten Hertog, Hugo",1026356,1994-07-06,Utrecht,NA,2020,Netherlands,Male,NA,https://ratings.fide.com/profile/1026356,52.1038396656298,5.1505121577416
"Dambacher, Martijn",1005030,1979-10-22,Venlo,NA,2014,Netherlands,Male,NA,https://ratings.fide.com/profile/1005030,51.4132925718676,6.16093411875838
"Van der Sterren, Paul",1000071,1956-03-17,Venlo,NA,1989,Netherlands,Male,NA,https://ratings.fide.com/profile/1000071,51.3819360552335,6.1466094151693
"Janssen, Ruud",1004816,1979-05-01,Venray,NA,2011,Netherlands,Male,NA,https://ratings.fide.com/profile/1004816,51.4867158665232,5.9598420791464
"Werle, Jan",1006088,1984-01-15,Warnsveld,NA,2006,Netherlands,Male,NA,https://ratings.fide.com/profile/1006088,52.1380829559907,6.25299118863706
"Euwe, Max",NA,1901-05-20,Watergraafsmeer,1981-11-26,1950,Netherlands,Male,Honorary,https://ratings.fide.com/profile/NA,52.3458757248257,4.92144188215559
"L'Ami, Erwin",1007998,1985-04-05,Woerden,NA,2005,Netherlands,Male,NA,https://ratings.fide.com/profile/1007998,52.1159371489679,4.85339102640325
"Spoelman, Wouter",1010891,1990-06-05,Zwolle,NA,2009,Netherlands,Male,NA,https://ratings.fide.com/profile/1010891,52.5139682673887,6.09510929494911
"Chandler, Murray G.",400050,1960-04-04,Wellington,NA,1983,New Zealand,Male,NA,https://ratings.fide.com/profile/400050,-41.3138544009995,174.801686806343
"Mitkov, Nikola",15000290,1971-12-18,Gradiska,NA,1993,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000290,45.1340791023151,17.2715759079052
"Nedev, Trajko",15000605,1973-02-27,Guseva,NA,2001,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000605,55.7292171642586,60.6713551708014
"Jacimovic, Dragoljub",15000214,1964-01-10,Nova VaroS,NA,2001,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000214,44.8023121584374,17.19894951563
"Najdoski, Toni",15001334,1970-05-04,Prilep,NA,1998,North Macedonia,Male,NA,https://ratings.fide.com/profile/15001334,42.5318078248431,20.3166429453595
"Stanojoski, Zvonko",15000257,1964-01-29,Prilep,NA,2004,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000257,42.4907288965112,20.3233147003521
"Bogdanovski, Vlatko",15000206,1964-12-31,Skopje,NA,1993,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000206,41.9957948207802,21.4086630603685
"Colovic, Aleksandar",15000729,1976-01-06,Skopje,NA,2013,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000729,41.9772917670144,21.4420999015136
"Kutirov, Rolando",15000010,1962-01-23,Skopje,NA,1996,North Macedonia,Male,NA,https://ratings.fide.com/profile/15000010,41.9944112136394,21.4540643043504
"Agdestein, Simen",1500015,1967-05-15,Asker,NA,1985,Norway,Male,NA,https://ratings.fide.com/profile/1500015,59.6714627379466,10.4555936154079
"Ostenstad, Berge",1500058,1964-09-15,Asker,NA,2003,Norway,Male,NA,https://ratings.fide.com/profile/1500058,59.6752732106678,10.5031988924936
"Gausel, Einar J.",1500031,1963-11-30,"Drammen, Norway",NA,1995,Norway,Male,NA,https://ratings.fide.com/profile/1500031,59.7184450247775,10.1817356710425
"Hammer, Jon Ludvig",1503707,1990-06-02,Bergen,NA,2009,Norway,Male,NA,https://ratings.fide.com/profile/1503707,60.3842693826819,5.30729618362582
"Tisdall, Jonathan D.",1500066,1958-08-26,Buffalo,NA,1993,Norway,Male,[note 99],https://ratings.fide.com/profile/1500066,42.8792085351703,-78.8903751337997
"Djurhuus, Rune",1500082,1970-01-25,Elverum,NA,1996,Norway,Male,NA,https://ratings.fide.com/profile/1500082,60.9721253486739,11.7386881499983
"Christiansen, Johan-Sebastian",1512668,1998-06-10,Kristiansand,NA,2018,Norway,Male,NA,https://ratings.fide.com/profile/1512668,58.0717542010441,7.94910750780626
"Hansen, Torbjorn Ringdal",1501720,1979-03-01,Lorenskog,NA,2015,Norway,Male,NA,https://ratings.fide.com/profile/1501720,59.8725509661764,10.945620656353
"Hauge, Lars Oskar",1509276,1998-11-17,Oslo,NA,2022,Norway,Male,IM,https://ratings.fide.com/profile/1509276,59.9194952914613,10.7362364631057
"Johannessen, Leif Erlend",1501674,1980-04-14,Oslo,NA,2002,Norway,Male,NA,https://ratings.fide.com/profile/1501674,59.9186282189778,10.744305464216
"Notkevich, Benjamin Arvola",1506536,1993-02-09,Oslo,NA,2018,Norway,Male,NA,https://ratings.fide.com/profile/1506536,59.9072959157434,10.7166880777483
"ogaard, Leif",1500074,1952-01-05,Oslo,NA,2007,Norway,Male,NA,https://ratings.fide.com/profile/1500074,59.884222581301,10.7408557134592
"Salomon, Johan",1509500,1997-05-07,Oslo,NA,2017,Norway,Male,NA,https://ratings.fide.com/profile/1509500,59.9086721904372,10.7418640786926
"Urkedal, Frode Olav Olsen",1506102,1993-05-14,Oslo,NA,2016,Norway,Male,NA,https://ratings.fide.com/profile/1506102,59.9061691763141,10.7279027517424
"Lie, Kjetil A.",1501984,1980-11-18,Porsgrunn,NA,2005,Norway,Male,NA,https://ratings.fide.com/profile/1501984,59.1139185443638,9.72090310572305
"Tari, Aryan",1510045,1999-06-04,Stavanger,NA,2016,Norway,Male,NA,https://ratings.fide.com/profile/1510045,58.9924981512369,5.70233336757461
"Carlsen, Magnus",1503014,1990-11-30,"Tonsberg, Municipality",NA,2004,Norway,Male,NA,https://ratings.fide.com/profile/1503014,56.5322331829028,8.3026549381595
"Cubas, José Fernando",3700267,1981-04-09,Asuncion,NA,2011,Paraguay,Male,NA,https://ratings.fide.com/profile/3700267,-25.2667519508532,-57.6636891281257
"Vazquez, Guillermo",3702308,1997-03-16,Asuncion,NA,2022,Paraguay,Male,IM,https://ratings.fide.com/profile/3702308,-25.2916205725304,-57.6342379066094
"Bachmann, Axel",3700488,1989-11-04,Ciudad del Este,NA,2007,Paraguay,Male,NA,https://ratings.fide.com/profile/3700488,-25.542805556686,-54.6388941784351
"Granda Zúniga, Julio E",3800024,1967-02-25,Camana,NA,1986,Peru,Male,NA,https://ratings.fide.com/profile/3800024,-11.9964416313979,-73.1428667466446
"Vera Siguenas, Deivy",3804623,1992-01-18,Chicama,NA,2020,Peru,Male,NA,https://ratings.fide.com/profile/3804623,-7.83762993922026,-79.1269831542407
"Canal, Esteban",NA,1896-04-19,"Chiclayo, Peru",1981-02-14,1977,Italy,Male,Honorary,https://ratings.fide.com/profile/NA,-6.75495734209105,-79.8110826329475
"Cordova, Emilio",3801497,1991-07-08,Lima,NA,2008,Peru,Male,NA,https://ratings.fide.com/profile/3801497,-12.0389295678327,-77.0381103943444
"Cori, Jorge",3802272,1995-07-30,Lima,NA,2010,Peru,Male,NA,https://ratings.fide.com/profile/3802272,-12.076018208137,-77.0272071123139
"Cori Quispe, Kevin Joel",3814017,1999-08-02,Lima,NA,2018,Peru,Male,NA,https://ratings.fide.com/profile/3814017,-12.0552359242805,-77.0322884243696
"Cruz, Cristhian",3801969,1992-02-07,Lima,NA,2012,Peru,Male,NA,https://ratings.fide.com/profile/3801969,-12.0365206888246,-77.0591123582578
"Martinez Alcantara, Jose Eduardo",3805662,1999-01-31,Lima,NA,2018,Peru,Male,NA,https://ratings.fide.com/profile/3805662,-12.0387115844407,-77.0195909092126
"Rodriguez Vargas, Orestes",2203189,1943-07-04,Lima,NA,1978,Spain,Male,NA,https://ratings.fide.com/profile/2203189,-12.0519169778305,-77.0459026798436
"Urday, Henry",3800032,1967-07-05,Lima,NA,1992,Peru,Male,NA,https://ratings.fide.com/profile/3800032,-12.0848582277328,-77.0331575644451
"Castaneda, Georgui",3800954,1976-08-02,Krasnodar,NA,2009,Peru,Male,born Georgy Kastanieda,https://ratings.fide.com/profile/3800954,45.040435534513,38.9881890262235
"Barcenilla, Rogelio",5200059,1972-01-23,Bacolod,NA,2010,Philippines,Male,NA,https://ratings.fide.com/profile/5200059,10.6581022242739,122.947979121761
"So, Wesley",5202213,1993-10-09,"Bacoor, Philippines",NA,2008,United States,Male,NA,https://ratings.fide.com/profile/5202213,14.4477811171584,120.946646694226
"Gomez, John Paul",5201381,1986-05-23,"Binan, Laguna",NA,2009,Philippines,Male,NA,https://ratings.fide.com/profile/5201381,14.3307730255597,121.099103523924
"Bitoon, Richard",5201110,1975-12-14,Cebu,NA,2011,Philippines,Male,NA,https://ratings.fide.com/profile/5201110,10.3176917791122,123.913745705607
"Sanchez, Joseph",5201233,1970-08-19,Cebu City,NA,2009,Philippines,Male,NA,https://ratings.fide.com/profile/5201233,10.3204820767918,123.927200891726
"Torre, Eugenio",5200016,1951-11-04,Iloilo City,NA,1974,Philippines,Male,NA,https://ratings.fide.com/profile/5200016,10.6991768233544,122.546718143491
"Antonio, Rogelio Jr.",5200032,1962-02-19,Manila,NA,1993,Philippines,Male,NA,https://ratings.fide.com/profile/5200032,14.5745916931531,120.958574030809
"Balinas, Rosendo Jr.",5200075,1941-09-10,Manila,1998-09-24,1976,Philippines,Male,NA,https://ratings.fide.com/profile/5200075,14.5775922793164,120.953435754599
"Laylo, Darwin",5201330,1980-06-01,Manila,NA,2007,Philippines,Male,NA,https://ratings.fide.com/profile/5201330,14.601965693125,120.996500274599
"Mariano, Nelson",5200610,1974-06-28,Manila,NA,2004,Philippines,Male,NA,https://ratings.fide.com/profile/5200610,14.6186235817722,120.982921178163
"Paragua, Mark",5201241,1984-03-29,Manila,NA,2005,Philippines,Male,NA,https://ratings.fide.com/profile/5201241,14.6011927074068,120.990672768098
"Salvador, Roland",5201047,1982-01-03,Manila,NA,2010,Philippines,Male,NA,https://ratings.fide.com/profile/5201047,14.567070537942,120.969639563672
"Villamayor, Buenaventura",5200393,1967-05-04,Mauban,NA,2000,Singapore,Male,NA,https://ratings.fide.com/profile/5200393,14.1610179359095,121.713363560177
"Barbosa, Oliver",5201640,1986-09-29,Pasig,NA,2011,Philippines,Male,NA,https://ratings.fide.com/profile/5201640,14.5351185560844,121.084302155704
"Gonzales, Jayson",5201080,1969-02-05,Quezon City,NA,2008,Philippines,Male,NA,https://ratings.fide.com/profile/5201080,14.6586220778424,121.036900556409
"Sadorra, Julio Catalino",5201268,1986-09-14,Quezon City,NA,2011,Philippines,Male,NA,https://ratings.fide.com/profile/5201268,14.6335979587996,121.07311399444
"Bobras, Piotr",1106880,1977-09-09,Bialystok,NA,2005,Poland,Male,NA,https://ratings.fide.com/profile/1106880,53.1094541315957,23.1768930736308
"Nasuta, Grzegorz",1141686,1996-03-01,Bialystok,NA,2018,Poland,Male,NA,https://ratings.fide.com/profile/1141686,53.1547369541358,23.1343548756682
"Antoniewski, Rafal",1111078,1980-12-03,Bielsko-Biala,NA,2010,Poland,Male,NA,https://ratings.fide.com/profile/1111078,49.7936769291211,19.0197029600019
"Sadzikowski, Daniel",1132253,1994-01-20,Chrzanow,NA,2017,Poland,Male,NA,https://ratings.fide.com/profile/1132253,50.1589399072335,19.4240027033833
"Bulski, Krzysztof",1121499,1987-02-12,Czestochowa,2020-12-17,2012,Poland,Male,NA,https://ratings.fide.com/profile/1121499,50.8367580656586,19.1000459145061
"Klekowski, Maciej",1132717,1992-09-05,Czestochowa,NA,2020,Poland,Male,NA,https://ratings.fide.com/profile/1132717,50.8130625122292,19.0956665431713
"Janik, Igor",1159259,2000-06-09,Elblag,NA,2022,Poland,Male,NA,https://ratings.fide.com/profile/1159259,54.1740165231899,19.4125526845859
"Wojtaszek, Radoslaw",1118358,1987-01-13,Elblag,NA,2005,Poland,Male,NA,https://ratings.fide.com/profile/1118358,54.1981030339106,19.421199296376
"Kempinski, Robert",1105663,1977-07-11,Gdansk,NA,1996,Poland,Male,NA,https://ratings.fide.com/profile/1105663,54.3759981179357,18.5846311771994
"Pakleza, Zbigniew",1119290,1986-12-05,Gliwice,NA,2014,Poland,Male,[note 77],https://ratings.fide.com/profile/1119290,50.276693859575,18.6858548349461
"Markowski, Tomasz",1105680,1975-07-30,Glogow,NA,1998,Poland,Male,NA,https://ratings.fide.com/profile/1105680,51.658007143432,16.0635133868906
"Dragun, Kamil",1134167,1995-06-25,Gorzow Wielkopolski,NA,2013,Poland,Male,NA,https://ratings.fide.com/profile/1134167,52.7450321146703,15.1966451647362
"Kuczynski, Robert",1100033,1966-04-17,Jelenia Gora,NA,1993,Poland,Male,NA,https://ratings.fide.com/profile/1100033,50.9214357873811,15.7168597649787
"Moranda, Wojciech",1122401,1988-08-17,Kielce,NA,2009,Poland,Male,NA,https://ratings.fide.com/profile/1122401,50.8295423438242,20.5937038073356
"Kanarek, Marcel",1126822,1993-02-05,Koszalin,NA,2016,Poland,Male,NA,https://ratings.fide.com/profile/1126822,54.1809610655505,16.1965727612646
"Jaracz, Pawel",1102222,1975-07-22,Kozuchow,NA,2000,Poland,Male,NA,https://ratings.fide.com/profile/1102222,51.7432892685631,15.5953696719494
"Duda, Jan-Krzysztof",1170546,1998-04-26,Krakow,NA,2013,Poland,Male,NA,https://ratings.fide.com/profile/1170546,50.044254188452,19.9324022681658
"Miton, Kamil",1111914,1984-04-12,Krakow,NA,2002,Poland,Male,NA,https://ratings.fide.com/profile/1111914,50.0388191124453,19.9577597638565
"Cyborowski, lukasz",1108760,1980-06-21,Legnica,NA,2003,Poland,Male,NA,https://ratings.fide.com/profile/1108760,51.1806112278434,16.1590890375778
"Jakubowski, Krzysztof",1112848,1983-09-23,Lomza,NA,2009,Poland,Male,NA,https://ratings.fide.com/profile/1112848,53.1898640072919,22.0314853127396
"Piorun, Kacper",1130420,1991-11-24,Lowicz,NA,2012,Poland,Male,NA,https://ratings.fide.com/profile/1130420,52.0950829067799,19.9235236553172
"Gumularz, Szymon",1188062,2001-12-22,MySlenice,NA,2021,Poland,Male,GM    IM  [note 40],https://ratings.fide.com/profile/1188062,49.856581786396,19.9494652842686
"MiSta, Aleksander",1110381,1983-01-07,Myszkow,NA,2003,Poland,Male,NA,https://ratings.fide.com/profile/1110381,50.5613250237889,19.325173978346
"Blehm, Pawel",1107836,1980-04-17,Olkusz,NA,2001,Poland,Male,NA,https://ratings.fide.com/profile/1107836,50.2883530824883,19.5480639679817
"Czarnota, Pawel",1121219,1988-04-14,Olkusz,NA,2006,Poland,Male,NA,https://ratings.fide.com/profile/1121219,50.2557322656755,19.5422394389141
"Socko, Bartosz",1107038,1978-11-10,Piaseczno,NA,1999,Poland,Male,NA,https://ratings.fide.com/profile/1107038,52.1022695575976,21.0431654079532
"Tazbir, Marcin",1122452,1988-08-22,Piotrkow Trybunalski,NA,2013,Poland,Male,[note 98],https://ratings.fide.com/profile/1122452,51.3840193070618,19.6744345492717
"Grabarczyk, Miroslaw",1101684,1971-01-03,Plock,NA,2002,Poland,Male,NA,https://ratings.fide.com/profile/1101684,52.5067094142708,19.7044054649727
"Schmidt, Wlodzimierz",1100041,1943-04-10,Poznan,2023-04-01,1976,Poland,Male,[obit 36],https://ratings.fide.com/profile/1100041,52.4089071027839,16.943964521956
"Wojtkiewicz, Aleksander",1100025,1963-01-15,Riga,2006-07-14,1990,United States,Male,NA,https://ratings.fide.com/profile/1100025,56.9477763811354,24.0859755293519
"Heberla, Bartlomiej",1115120,1985-06-19,Rybnik,NA,2006,Poland,Male,NA,https://ratings.fide.com/profile/1115120,50.0942619056553,18.5416398700698
"Krzyzanowski, Marcin",1132199,1994-01-11,Rybnik,NA,2020,Poland,Male,NA,https://ratings.fide.com/profile/1132199,50.1223446977716,18.578187398901
"Gajewski, Grzegorz",1116207,1985-07-19,Skierniewice,NA,2006,Poland,Male,NA,https://ratings.fide.com/profile/1116207,51.9866298232621,20.1452353183525
"Tomczak, Jacek",1124668,1990-03-05,Srem,NA,2012,Poland,Male,NA,https://ratings.fide.com/profile/1124668,36.7272511887116,3.11170386207202
"Rubinstein, Akiba",NA,1880-12-01,Stawiski,1961-03-15,1950,Poland,Male,Honorary,https://ratings.fide.com/profile/NA,53.3857210828298,22.1698256782853
"Warakomski, Tomasz",1124552,1989-06-22,Suwalki,NA,2017,Poland,Male,NA,https://ratings.fide.com/profile/1124552,54.1137297940869,22.9241591097348
"Gdanski, Jacek",1100106,1970-11-30,Szczecinek,NA,1997,Poland,Male,NA,https://ratings.fide.com/profile/1100106,53.6840539237641,16.71014019657
"Swiercz, Dariusz",1126881,1994-05-31,Tarnowskie Gory,NA,2009,United States,Male,NA,https://ratings.fide.com/profile/1126881,50.4681204470712,18.8554580151115
"Jakubiec, Artur",1103261,1973-12-03,Wadowice,NA,2002,Poland,Male,NA,https://ratings.fide.com/profile/1103261,49.8733379010725,19.4742529911249
"Bartel, Mateusz",1112635,1985-01-03,Warsaw,NA,2005,Poland,Male,NA,https://ratings.fide.com/profile/1112635,52.2589797155145,21.0248748958783
"Jarmula, lukasz",1160664,1998-11-10,Warsaw,NA,2021,Poland,Male,NA,https://ratings.fide.com/profile/1160664,52.2282862391189,21.0236243137039
"Jedynak, Radoslaw",1109243,1982-06-09,Warsaw,NA,2006,Poland,Male,NA,https://ratings.fide.com/profile/1109243,52.2582458486972,21.0011817537129
"Kuligowski, Adam",1100092,1955-12-24,Warsaw,NA,1980,Poland,Male,NA,https://ratings.fide.com/profile/1100092,52.2598813607782,21.0097314837223
"Leniart, Arkadiusz",1124226,1991-06-20,Warsaw,NA,2020,Poland,Male,NA,https://ratings.fide.com/profile/1124226,52.256046679095,21.0016977383776
"Macieja, Bartlomiej",1104306,1977-10-04,Warsaw,NA,1998,Poland,Male,NA,https://ratings.fide.com/profile/1104306,52.2496399973199,21.034157804928
"Matuszewski, Michal",1129775,1993-01-06,Warsaw,NA,2019,Poland,Male,NA,https://ratings.fide.com/profile/1129775,52.2409710861888,21.0048922451792
"Olszewski, Michal",1121251,1989-09-23,Warsaw,NA,2009,Poland,Male,NA,https://ratings.fide.com/profile/1121251,52.2542036096198,20.9853580769684
"Socko, Monika",1106619,1978-03-24,Warsaw,NA,2008,Poland,Female,née Bobrowska,https://ratings.fide.com/profile/1106619,52.2142470954038,21.0307707713565
"Sliwa, Bogdan",1102290,1922-02-04,Wieliczka,2003-05-16,1987,Poland,Male,Honorary,https://ratings.fide.com/profile/1102290,49.9600448314596,20.0396480992032
"Kaminski, Marcin",1100696,1977-03-10,Wroclaw,NA,1996,Poland,Male,NA,https://ratings.fide.com/profile/1100696,51.1325147850105,17.0190534283259
"Stopa, Jacek",1119591,1987-01-03,Wroclaw,NA,2015,Poland,Male,NA,https://ratings.fide.com/profile/1119591,51.1339968882167,17.0530130161243
"Teclaf, Pawel",1185934,2003-06-18,Wroclaw,NA,2023,Poland,Male,IM,https://ratings.fide.com/profile/1185934,51.1180536127781,17.0294117515339
"Wieczorek, Oskar",1133950,1994-06-13,Wroclaw,NA,2019,Poland,Male,NA,https://ratings.fide.com/profile/1133950,51.0800846515122,17.0149672561736
"Dziuba, Marcin",1112953,1983-07-17,Zamosc,NA,2007,Poland,Male,NA,https://ratings.fide.com/profile/1112953,50.7296253134189,23.25744588692
"Antunes, Antonio",1900013,1962-02-06,Lisbon,NA,1994,Portugal,Male,NA,https://ratings.fide.com/profile/1900013,38.6942989358914,-9.15441587069037
"Fernandes, Antonio",1900021,1962-10-18,Pampilhosa da Serra,NA,2003,Portugal,Male,NA,https://ratings.fide.com/profile/1900021,40.0348534625229,-7.95684545898657
"Ferreira, Jorge Viterbo",1910850,1994-06-24,Porto,NA,2018,Portugal,Male,NA,https://ratings.fide.com/profile/1910850,41.1611708085304,-8.6269096021485
"Galego, Luis",1900072,1966-04-25,Porto,NA,2002,Portugal,Male,NA,https://ratings.fide.com/profile/1900072,41.1308070339886,-8.59191297951531
"Al-Sayed, Mohamad",12100196,1981-11-02,Doha,NA,2009,Qatar,Male,NA,https://ratings.fide.com/profile/12100196,24.7563926743089,81.4487592042428
"Al-Mudahka, Mohd",12100030,1974-06-01,Doha,NA,1998,Qatar,Male,NA,https://ratings.fide.com/profile/12100030,24.729082941462,81.4501787867215
"Badea, Bela",1200038,1969-02-21,"Aiud, Romania",NA,1999,Romania,Male,NA,https://ratings.fide.com/profile/1200038,46.3115316460542,23.7556718181458
"Murariu, Andrei",1209272,1986-02-17,Barlad,NA,2006,Romania,Male,NA,https://ratings.fide.com/profile/1209272,46.2034029651376,27.6529903416673
"Ionescu, Constantin",1200089,1958-09-12,Brasov,NA,1998,Romania,Male,NA,https://ratings.fide.com/profile/1200089,45.6499221329011,25.6227372683233
"Nanu, Costicǎ-Ciprian",1204580,1977-07-28,Brasov,NA,2010,Romania,Male,NA,https://ratings.fide.com/profile/1204580,45.6253341389765,25.5974903066198
"Nisipeanu, Liviu-Dieter",1202758,1976-08-01,Brasov,NA,1997,Germany,Male,NA,https://ratings.fide.com/profile/1202758,45.6329233052574,25.6120788072257
"Chirila, Ioan-Cristian",1211668,1991-01-06,Bucharest,NA,2009,Romania,Male,NA,https://ratings.fide.com/profile/1211668,44.4617523507941,26.1009118868547
"Ciocaltea, Victor",NA,1932-01-16,Bucharest,1983-09-10,1978,Romania,Male,Honorary,https://ratings.fide.com/profile/NA,44.4315928279775,26.0979385350874
"Georgescu, Tiberiu-Marian",1213300,1991-02-08,Bucharest,NA,2015,Romania,Male,NA,https://ratings.fide.com/profile/1213300,44.4557553323711,26.0789048705433
"Gheorghiu, Florin",1200011,1944-04-06,Bucharest,NA,1965,Romania,Male,Gaige  Di Felice,https://ratings.fide.com/profile/1200011,44.4637474476107,26.1266383328006
"Ghitescu, Theodor",1200119,1934-01-24,Bucharest,2008-11-22,1986,Romania,Male,Honorary,https://ratings.fide.com/profile/1200119,44.4499255956969,26.1233410335375
"Istratescu, Andrei",1200372,1975-12-03,Bucharest,NA,1994,Romania,Male,[note 47] later France  currently Romania,https://ratings.fide.com/profile/1200372,44.4516612959261,26.0739750362697
"Jianu, Vlad-Cristian",1208110,1984-09-27,Bucharest,NA,2007,Romania,Male,NA,https://ratings.fide.com/profile/1208110,44.4270714508723,26.0746172847363
"Marin, Mihail",1200020,1965-04-21,Bucharest,NA,1993,Romania,Male,NA,https://ratings.fide.com/profile/1200020,44.4493464554594,26.1268107937972
"Parligras, Mircea-Emilian",1204297,1980-12-28,Bucharest,NA,2002,Romania,Male,NA,https://ratings.fide.com/profile/1204297,44.4399162346152,26.0746224343401
"Schwartzman, Gabriel",2011255,1976-10-23,Bucharest,NA,1993,United States,Male,NA,https://ratings.fide.com/profile/2011255,44.408512786881,26.114369044271
"Şuba, Mihai",1203363,1947-06-01,Bucharest,NA,1978,Spain,Male,NA,https://ratings.fide.com/profile/1203363,44.4272129854121,26.1267559802296
"Szabo, Gergely-Andras-Gyula",1205064,1983-04-13,Bucharest,NA,2010,Romania,Male,NA,https://ratings.fide.com/profile/1205064,44.461816908813,26.0906478701156
"Lupulescu, Constantin",1207822,1984-03-25,Buftea,NA,2006,Romania,Male,NA,https://ratings.fide.com/profile/1207822,44.5304753567031,25.9236387988456
"Nevednichy, Vladislav",1205730,1969-09-03,Chisinau,NA,1993,Romania,Male,NA,https://ratings.fide.com/profile/1205730,47.0197258245222,28.8214440384863
"Grigore, George-Gabriel",1200186,1970-11-13,Constanta,NA,2002,Romania,Male,NA,https://ratings.fide.com/profile/1200186,44.1714986858556,28.626764885404
"Gavrilescu, David",1227190,2003-03-29,Craiova,NA,2023,Romania,Male,IM,https://ratings.fide.com/profile/1227190,44.3294388126591,23.8204246818777
"Manolache, Marius",1201530,1973-04-22,Galati,NA,2007,Romania,Male,[note 65],https://ratings.fide.com/profile/1201530,45.433688786128,28.0494022323328
"Lupu, Mircea-Sergiu",621501,1962-08-28,Negresti,NA,1995,France,Male,NA,https://ratings.fide.com/profile/621501,46.8523861692155,27.4351413201317
"Vajda, Levente",1203975,1981-02-13,Odorheiu Secuiesc,NA,2001,Romania,Male,NA,https://ratings.fide.com/profile/1203975,46.292099651536,25.2963875847418
"Miron, Lucian-Costin",1210920,1987-09-14,Ploiesti,NA,2019,Romania,Male,NA,https://ratings.fide.com/profile/1210920,44.9528856211371,26.0059739977581
"Deac, Bogdan-Daniel",1226380,2001-10-08,Ramnicu Valcea,NA,2016,Romania,Male,NA,https://ratings.fide.com/profile/1226380,45.0771672113209,24.3412535247178
"Berescu, Alin-Mile",1204920,1980-04-14,Timisoara,NA,2007,Romania,Male,NA,https://ratings.fide.com/profile/1204920,45.7558213701434,21.1987094791692
"Ivanov, Alexander A.",4126360,1965-01-19,"Arkhangelsk, Russia",NA,2008,Russia,Male,NA,https://ratings.fide.com/profile/4126360,64.5295133605154,40.5522327160032
"Kosintseva, Nadezhda",4134974,1985-01-14,"Arkhangelsk, Russia",NA,2011,Russia,Female,NA,https://ratings.fide.com/profile/4134974,64.5147928367621,40.5624872893968
"Kosintseva, Tatiana",4133471,1986-04-11,"Arkhangelsk, Russia",NA,2009,Russia,Female,NA,https://ratings.fide.com/profile/4133471,64.5216052566861,40.5363837910664
"Lastin, Alexander",4119240,1976-10-30,"Arkhangelsk, Russia",2015-01-23,1997,Russia,Male,NA,https://ratings.fide.com/profile/4119240,64.5437039336629,40.5483852205413
"Evdokimov, Alexander A.",4139275,1985-10-28,Astrakhan,NA,2005,Russia,Male,NA,https://ratings.fide.com/profile/4139275,46.369302258206,48.0556142739266
"Matinian, Nikita",24129100,1992-04-21,Aygehovit,NA,2017,Russia,Male,NA,https://ratings.fide.com/profile/24129100,39.3428280474879,46.6517578401953
"Sorokin, Aleksey",24176460,2000-04-13,Barnaul,NA,2021,Russia,Male,[note 91],https://ratings.fide.com/profile/24176460,53.326362941984,83.7527521446812
"Nesterov, Arseniy",24198455,2003-01-20,Beloretsk,NA,2020,Russia,Male,NA,https://ratings.fide.com/profile/24198455,53.9906445703894,58.4083405604109
"Gutov, Andrey",4130480,1978-12-08,Belovo,NA,2006,Russia,Male,NA,https://ratings.fide.com/profile/4130480,46.1588348332095,15.1546936870005
"Bocharov, Ivan",4180887,1990-01-06,Berdsk,NA,2020,Russia,Male,NA,https://ratings.fide.com/profile/4180887,54.7426341616463,83.1312646526895
"Machulsky, Anatoly",4100417,1956-09-24,Bezhetsk,2017-02-17,1991,Russia,Male,NA,https://ratings.fide.com/profile/4100417,57.8068480194362,36.6991531040229
